"c1_id","c1_protein_1","c1_protein_2","c1_carbs_1","c1_carbs_2","c1_fats_1","c1_fats_2","p1","p2","c1","c2","f1","f2"
"1581","Bison","Steak STANDARD","Sweet Potato","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1582","Bison","Steak STANDARD","Sweet Potato","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1583","Bison","Steak STANDARD","Sweet Potato","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1584","Bison","Steak STANDARD","Sweet Potato","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1585","Bison","Steak STANDARD","Sweet Potato","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1586","Bison","Steak STANDARD","Sweet Potato","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1587","Bison","Steak STANDARD","Sweet Potato","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1588","Bison","Steak STANDARD","Sweet Potato","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1589","Bison","Steak STANDARD","Sweet Potato","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1590","Bison","Steak STANDARD","Sweet Potato","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1591","Bison","Steak STANDARD","Sweet Potato","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1592","Bison","Steak STANDARD","Sweet Potato","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1593","Bison","Steak STANDARD","Sweet Potato","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1594","Bison","Steak STANDARD","Sweet Potato","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1595","Bison","Steak STANDARD","Sweet Potato","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1596","Bison","Steak STANDARD","Sweet Potato","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1597","Bison","Steak STANDARD","Sweet Potato","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1598","Bison","Steak STANDARD","Sweet Potato","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1599","Bison","Steak STANDARD","Sweet Potato","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1600","Bison","Steak STANDARD","Sweet Potato","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1601","Bison","Steak STANDARD","Sweet Potato","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1602","Bison","Steak STANDARD","Sweet Potato","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1603","Bison","Steak STANDARD","Sweet Potato","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1604","Bison","Steak STANDARD","Sweet Potato","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1605","Bison","Steak STANDARD","Sweet Potato","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1606","Bison","Steak STANDARD","Sweet Potato","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1607","Bison","Steak STANDARD","Sweet Potato","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"1608","Bison","Steak STANDARD","Sweet Potato","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"1609","Bison","Steak STANDARD","White Potato","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1610","Bison","Steak STANDARD","White Potato","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1611","Bison","Steak STANDARD","White Potato","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1612","Bison","Steak STANDARD","White Potato","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1613","Bison","Steak STANDARD","White Potato","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1614","Bison","Steak STANDARD","White Potato","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1615","Bison","Steak STANDARD","White Potato","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1616","Bison","Steak STANDARD","White Potato","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1617","Bison","Steak STANDARD","White Potato","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1618","Bison","Steak STANDARD","White Potato","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1619","Bison","Steak STANDARD","White Potato","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1620","Bison","Steak STANDARD","White Potato","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1621","Bison","Steak STANDARD","White Potato","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1622","Bison","Steak STANDARD","White Potato","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1623","Bison","Steak STANDARD","White Potato","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1624","Bison","Steak STANDARD","White Potato","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1625","Bison","Steak STANDARD","White Potato","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1626","Bison","Steak STANDARD","White Potato","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1627","Bison","Steak STANDARD","White Potato","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1628","Bison","Steak STANDARD","White Potato","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1629","Bison","Steak STANDARD","White Potato","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1630","Bison","Steak STANDARD","White Potato","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1631","Bison","Steak STANDARD","White Potato","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1632","Bison","Steak STANDARD","White Potato","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1633","Bison","Steak STANDARD","White Potato","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1634","Bison","Steak STANDARD","White Potato","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1635","Bison","Steak STANDARD","White Potato","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1636","Bison","Steak STANDARD","White Potato","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1637","Bison","Steak STANDARD","White Potato","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1638","Bison","Steak STANDARD","White Potato","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1639","Bison","Steak STANDARD","White Potato","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1640","Bison","Steak STANDARD","White Potato","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1641","Bison","Steak STANDARD","White Potato","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1642","Bison","Steak STANDARD","White Potato","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1643","Bison","Steak STANDARD","White Potato","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"1644","Bison","Steak STANDARD","White Potato","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"1645","Bison","Steak STANDARD","Beans STANDARD","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1646","Bison","Steak STANDARD","Beans STANDARD","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1647","Bison","Steak STANDARD","Beans STANDARD","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1648","Bison","Steak STANDARD","Beans STANDARD","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1649","Bison","Steak STANDARD","Beans STANDARD","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1650","Bison","Steak STANDARD","Beans STANDARD","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1651","Bison","Steak STANDARD","Beans STANDARD","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1652","Bison","Steak STANDARD","Beans STANDARD","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1653","Bison","Steak STANDARD","Beans STANDARD","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1654","Bison","Steak STANDARD","Beans STANDARD","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1655","Bison","Steak STANDARD","Beans STANDARD","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1656","Bison","Steak STANDARD","Beans STANDARD","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1657","Bison","Steak STANDARD","Beans STANDARD","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1658","Bison","Steak STANDARD","Beans STANDARD","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1659","Bison","Steak STANDARD","Beans STANDARD","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1660","Bison","Steak STANDARD","Beans STANDARD","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1661","Bison","Steak STANDARD","Beans STANDARD","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1662","Bison","Steak STANDARD","Beans STANDARD","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1663","Bison","Steak STANDARD","Beans STANDARD","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1664","Bison","Steak STANDARD","Beans STANDARD","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1665","Bison","Steak STANDARD","Beans STANDARD","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1666","Bison","Steak STANDARD","Beans STANDARD","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1667","Bison","Steak STANDARD","Beans STANDARD","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1668","Bison","Steak STANDARD","Beans STANDARD","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1669","Bison","Steak STANDARD","Beans STANDARD","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1670","Bison","Steak STANDARD","Beans STANDARD","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1671","Bison","Steak STANDARD","Beans STANDARD","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1672","Bison","Steak STANDARD","Beans STANDARD","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1673","Bison","Steak STANDARD","Beans STANDARD","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1674","Bison","Steak STANDARD","Beans STANDARD","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1675","Bison","Steak STANDARD","Beans STANDARD","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1676","Bison","Steak STANDARD","Beans STANDARD","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1677","Bison","Steak STANDARD","Beans STANDARD","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1678","Bison","Steak STANDARD","Beans STANDARD","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1679","Bison","Steak STANDARD","Beans STANDARD","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"1680","Bison","Steak STANDARD","Beans STANDARD","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"1681","Bison","Steak STANDARD","Lentils","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1682","Bison","Steak STANDARD","Lentils","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1683","Bison","Steak STANDARD","Lentils","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1684","Bison","Steak STANDARD","Lentils","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1685","Bison","Steak STANDARD","Lentils","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1686","Bison","Steak STANDARD","Lentils","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1687","Bison","Steak STANDARD","Lentils","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1688","Bison","Steak STANDARD","Lentils","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1689","Bison","Steak STANDARD","Lentils","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1690","Bison","Steak STANDARD","Lentils","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1691","Bison","Steak STANDARD","Lentils","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1692","Bison","Steak STANDARD","Lentils","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1693","Bison","Steak STANDARD","Lentils","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1694","Bison","Steak STANDARD","Lentils","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1695","Bison","Steak STANDARD","Lentils","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1696","Bison","Steak STANDARD","Lentils","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1697","Bison","Steak STANDARD","Lentils","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1698","Bison","Steak STANDARD","Lentils","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1699","Bison","Steak STANDARD","Lentils","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1700","Bison","Steak STANDARD","Lentils","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1701","Bison","Steak STANDARD","Lentils","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1702","Bison","Steak STANDARD","Lentils","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1703","Bison","Steak STANDARD","Lentils","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1704","Bison","Steak STANDARD","Lentils","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1705","Bison","Steak STANDARD","Lentils","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1706","Bison","Steak STANDARD","Lentils","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1707","Bison","Steak STANDARD","Lentils","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1708","Bison","Steak STANDARD","Lentils","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1709","Bison","Steak STANDARD","Lentils","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1710","Bison","Steak STANDARD","Lentils","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1711","Bison","Steak STANDARD","Lentils","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1712","Bison","Steak STANDARD","Lentils","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1713","Bison","Steak STANDARD","Lentils","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1714","Bison","Steak STANDARD","Lentils","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1715","Bison","Steak STANDARD","Lentils","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"1716","Bison","Steak STANDARD","Lentils","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"1717","Bison","Steak STANDARD","Whole Wheat Pasta","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1718","Bison","Steak STANDARD","Whole Wheat Pasta","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1719","Bison","Steak STANDARD","Whole Wheat Pasta","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1720","Bison","Steak STANDARD","Whole Wheat Pasta","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1721","Bison","Steak STANDARD","Whole Wheat Pasta","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1722","Bison","Steak STANDARD","Whole Wheat Pasta","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1723","Bison","Steak STANDARD","Whole Wheat Pasta","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1724","Bison","Steak STANDARD","Whole Wheat Pasta","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1725","Bison","Steak STANDARD","Whole Wheat Pasta","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1726","Bison","Steak STANDARD","Whole Wheat Pasta","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1727","Bison","Steak STANDARD","Whole Wheat Pasta","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1728","Bison","Steak STANDARD","Whole Wheat Pasta","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1729","Bison","Steak STANDARD","Whole Wheat Pasta","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1730","Bison","Steak STANDARD","Whole Wheat Pasta","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1731","Bison","Steak STANDARD","Whole Wheat Pasta","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1732","Bison","Steak STANDARD","Whole Wheat Pasta","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1733","Bison","Steak STANDARD","Whole Wheat Pasta","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1734","Bison","Steak STANDARD","Whole Wheat Pasta","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1735","Bison","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1736","Bison","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1737","Bison","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1738","Bison","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1739","Bison","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1740","Bison","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1741","Bison","Steak STANDARD","Whole Wheat Pasta","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1742","Bison","Steak STANDARD","Whole Wheat Pasta","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1743","Bison","Steak STANDARD","Whole Wheat Pasta","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1744","Bison","Steak STANDARD","Whole Wheat Pasta","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1745","Bison","Steak STANDARD","Whole Wheat Pasta","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1746","Bison","Steak STANDARD","Whole Wheat Pasta","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1747","Bison","Steak STANDARD","Whole Wheat Pasta","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1748","Bison","Steak STANDARD","Whole Wheat Pasta","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1749","Bison","Steak STANDARD","Whole Wheat Pasta","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"1750","Bison","Steak STANDARD","Whole Wheat Pasta","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"1751","Bison","Steak STANDARD","Whole Wheat Pasta","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"1752","Bison","Steak STANDARD","Whole Wheat Pasta","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"1753","Bison","Steak STANDARD","Plain Pasta","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1754","Bison","Steak STANDARD","Plain Pasta","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1755","Bison","Steak STANDARD","Plain Pasta","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1756","Bison","Steak STANDARD","Plain Pasta","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1757","Bison","Steak STANDARD","Plain Pasta","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1758","Bison","Steak STANDARD","Plain Pasta","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1759","Bison","Steak STANDARD","Plain Pasta","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1760","Bison","Steak STANDARD","Plain Pasta","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1761","Bison","Steak STANDARD","Plain Pasta","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1762","Bison","Steak STANDARD","Plain Pasta","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1763","Bison","Steak STANDARD","Plain Pasta","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1764","Bison","Steak STANDARD","Plain Pasta","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"1765","Bison","Steak STANDARD","Plain Pasta","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1766","Bison","Steak STANDARD","Plain Pasta","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1767","Bison","Steak STANDARD","Plain Pasta","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"1768","Bison","Steak STANDARD","Plain Pasta","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"1769","Bison","Steak STANDARD","Plain Pasta","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"1770","Bison","Steak STANDARD","Plain Pasta","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
